QID Code,Domain,Department,Category,Cluster,Question Text,Response Type,Trigger Points,Is Universal
AR_01,General,AI Engineering,agents_and_agent_orchestration,Cluster 5 — Operational & Infrastructure Risk,Do you have a strategy for token expiry versus long-running AI tasks?,Yes | No | Partial | Not Applicable,,0
AR_366,General,Data & Privacy,data_access_control_usage,"Cluster 2 — Data, Privacy & Information Assets","For retrieval-augmented generation or search over client documents, do you have technical and contractual controls that prevent datasets of different classification levels and clients from being retrieved in responses to another client's queries?",Yes | Partial | No | Not Applicable,,
AR_367,General,AI Engineering,model_monitoring_drift_management,Cluster 1 — AI Technical & Model Integrity,"Do you continuously monitor important AI models for performance or reasoning drift, and ensure that incidents (including regulatory reports drafted by AI) are reviewed with lessons translated into updated controls, playbooks, and training?",Yes | Partial | No,,
AR_368,General,Governance & Compliance,audit_assurance_review,"Cluster 4 — Governance, Compliance & Legal","Where AI generates data or narratives used as evidence for financial reporting or controls (e.g., reconciliations, explanations, ICFR documentation), do you require human validation and maintain an audit trail to detect fabricated or unsupported outputs?",Yes | Partial | No | Not Applicable,,
AR_369,General,AI Engineering,model_monitoring_drift_management,Cluster 1 — AI Technical & Model Integrity,"For AI recommender systems that suggest products or offers, do you monitor for patterns such as promoting out-of-stock items or low-margin products, and reconcile recommendations against actual inventory data?",Yes | Partial | No | Not Applicable,,
AR_370,General,Ethics & Responsible AI,human_oversight_intervention,Cluster 3 — Responsible AI & Ethics,"Do you control and monitor situations where models are trained on their own or user-gamed outputs, and do you require human review or validation for AI-generated legal or regulatory content (e.g., citations, SAR narratives) to prevent fabricated references?",Yes | Partial | No | Not Applicable,,
AR_371,General,Cybersecurity,ai_system_security_adversarial_risk,Cluster 5 — Operational & Infrastructure Risk,"Do you monitor for technical failure modes such as code assistants importing non-existent or unsafe libraries, or models being repeatedly trained on their own or user-gamed outputs without quality controls?",Yes | Partial | No | Not Applicable,,
AR_372,General,Ethics & Responsible AI,human_factors_behavioral_risk,Cluster 3 — Responsible AI & Ethics,"For customer-facing AI assistants, do you monitor interactions to prevent aggressive or shaming responses to frustrated users, and to ensure the system does not prioritise being agreeable over being accurate and transparent?",Yes | Partial | No | Not Applicable,,
AR_373,General,Ethics & Responsible AI,human_oversight_intervention,Cluster 3 — Responsible AI & Ethics,"Where AI drafts contracts, policies, or other legally relevant documents, do you have controls (e.g., templates, human review, clause libraries) to detect hallucinated clauses or overconfident statements presented as fact?",Yes | Partial | No | Not Applicable,,
AR_374,General,AI Engineering,mlops_model_operations_management,Cluster 5 — Operational & Infrastructure Risk,"When embedding models or vector databases are updated, do you follow a controlled process (e.g., re-indexing, validation queries, integrity checks) to prevent corrupted indexes and misaligned retrieval results?",Yes | Partial | No | Not Applicable,,
AR_375,General,AI Engineering,mlops_model_operations_management,Cluster 5 — Operational & Infrastructure Risk,"Do you monitor and alert on API inference latency and upstream data-processing delays so that AI decisions are made within agreed SLAs and on up-to-date events, rather than acting on information that is already stale?",Yes | Partial | No | Not Applicable,,
AR_376,General,AI Engineering,model_monitoring_drift_management,Cluster 1 — AI Technical & Model Integrity,"Do you monitor for stale or corrupted features in production (e.g., cached values, NaNs, or silent schema changes) and have automated checks to detect when upstream databases or feature stores change in ways that could break model inputs?",Yes | Partial | No | Not Applicable,,
AR_377,General,AI Engineering,mlops_model_operations_management,Cluster 5 — Operational & Infrastructure Risk,"Do you manage AI infrastructure using Infrastructure-as-Code with drift detection, maintain secure and tested backups of models and data, and regularly assess serving platforms for critical vulnerabilities including emergency patching and rollback plans?",Yes | Partial | No | Not Applicable,,
AR_378,General,Governance & Compliance,risk_management_liability_insurance,"Cluster 4 — Governance, Compliance & Legal","After AI controls are implemented, do you maintain an ongoing view of residual AI risk (e.g., metrics, dashboards, periodic reviews) rather than treating risk assessments as one-time exercises?",Yes | Partial | No,,
AR_379,General,Cybersecurity,ai_system_security_adversarial_risk,Cluster 5 — Operational & Infrastructure Risk,"Do you routinely test important AI models for privacy attacks (e.g., model inversion, which could allow an attacker to reverse-engineer training data and identify individual customers or patients)?",Yes | Partial | No | Not Applicable,,
AR_380,General,Data & Privacy,privacy_personal_data_protection,"Cluster 2 — Data, Privacy & Information Assets","Where AI is trained or evaluated on identifiable personal or health data, do you maintain documented lawful bases and, where required, explicit consent and notices that clearly cover AI use, including cross-border processing?",Yes | Partial | No | Not Applicable,,
AR_381,General,Data & Privacy,privacy_personal_data_protection,"Cluster 2 — Data, Privacy & Information Assets","Where AI is used to monitor employees (e.g., keystrokes, eye tracking, productivity scores), have you assessed necessity and proportionality, limited data collection to what is needed, and provided clear notices and opt-out or appeal mechanisms?",Yes | Partial | No | Not Applicable,,
AR_382,General,Data & Privacy,privacy_personal_data_protection,"Cluster 2 — Data, Privacy & Information Assets","Do your AI training and inference pipelines support privacy-by-design controls such as (a) enforcing data minimisation, (b) honouring deletion and right-to-be-forgotten requests, and (c) reducing re-identification risks when combining anonymised datasets?",Yes | Partial | No | Not Applicable,,
AR_383,General,Data & Privacy,privacy_personal_data_protection,"Cluster 2 — Data, Privacy & Information Assets","For AI-enabled kiosks that use cameras or touchscreens, do you implement security and privacy controls for biometrics (e.g., anti-tampering, encryption, consent notices) and ensure accessibility features (e.g., voice or haptic modes) for disabled users?",Yes | Partial | No | Not Applicable,,
